Supplier Name,Phone Number,Category,URL,Main Image,Gallery,Real Phone,Website,Google Reviews Link,Google Image,Google Rating,Reviews Count,Address,Description,Instagram,Facebook,Downloaded Images,Downloaded Main Image
איתמר שגיא,,dj,https://www.mit4mit.co.il/biz/34224,/uploads/suppliers/איתמר_שגיא_1785356070_1.jpg,/uploads/suppliers/איתמר_שגיא_1785356070_1.jpg,['0523664649'],,,,5.0,842,"בניה, ישראל","איתמר שגיא, מוסיקאי בנשמה כבר יותר מ-20 שנה, החל את דרכו בתור DJ מקצועי בשנת 2000 כאשר החל לתקלט במועדון ”האומן 17“ האגדי בירושלים אשר באותה שנה דורג כאחד מעשרת המועדונים הטובים בעולם ע""י מגזין דיג'יי מאג העולמי. במקביל החל איתמר לתקלט באירועים וחתונות ברחבי הארץ ועם השנים הקים חברת מוסיקה לאירועים לצד חברת תקליטים בינלאומית וצבר מוניטין כאחד מתקליטני האירועים המוכשרים בישראל. בשנים האחרונות החל איתמר לשלב הופעה חיה על פטיפונים בזמן קבלת הפנים ועל רחבת הריקודים שנותנת צבע וייחודיות. איתמר אנרגטי ובעל כריזמה אדירה ומופיע כדרך קבע בגני ואולמות האירועים המובילים בארץ לצד הופעות תדירות במועדונים בארץ ובעולם. איתמר ניחן ביכולת מופלאה לקרוא קהל, בעל עומק מוסיקלי מטורף וזאת בצד היותו כיום אחד המפיקים המוכשרים בארץ כאשר באמתחתו עשרות סינגלים ששוחררו בשנים האחרונות.",https://www.instagram.com/itamar_sagi/,https://www.facebook.com/djitamarsagi,/uploads/suppliers/איתמר_שגיא_1785356070_1.jpg,/uploads/suppliers/איתמר_שגיא_1785356070_1.jpg
עמרי שחטל | Omri Shachtel,,dj,https://www.mit4mit.co.il/biz/101082,/uploads/suppliers/עמרי_שחטל___Omri_Shachtel_1785356081_1.jpg,/uploads/suppliers/עמרי_שחטל___Omri_Shachtel_1785356081_1.jpg,0524394937,,,,5,98,"תל אביב, ישראל","עמרי שחטל, הוא דיג׳יי עם מעל 10 שנות ניסיון בכל סוגי האירועים.

התחיל את דרכו באזור בו גדל בצפון, מסיבות והפקות שטח, פאבים של הקיבוצים באזור ואירועים פרטיים.

לאחר מכן נכנס לסצנה התל אביבית, לנגן במועדונים ודאנס ברים בעיר כמו האמש, Drama, Abraxas, Capella 
וכמובן גם אירועים פרטיים ומסיבות סטודנטים בתל אביב ובסצנה הבאר שבעית.

כיום מתמקד בעולם החתונות, ממשיך לתקלט בחיי הלילה התל אביביים ויודע איך להביא את השילוב בין השירים שעושים הכי שמח בחתונות לבין כל השירים החדשים והטרנדיים ולהרים את הרחבה !",https://www.instagram.com/omri_shachtel?igsh=ejhwYzB4MWtxcjVv&utm_source=qr,,/uploads/suppliers/עמרי_שחטל___Omri_Shachtel_1785356081_1.jpg,/uploads/suppliers/עמרי_שחטל___Omri_Shachtel_1785356081_1.jpg
אופוריה - לירון ומוש - מרגישים מוסיקה!,,dj,https://www.mit4mit.co.il/biz/17304,/uploads/suppliers/אופוריה_-_לירון_ומוש_-_מרגישים_מוסיקה__1785356093_1.jpg,/uploads/suppliers/אופוריה_-_לירון_ומוש_-_מרגישים_מוסיקה__1785356093_1.jpg|/uploads/suppliers/אופוריה_-_לירון_ומוש_-_מרגישים_מוסיקה__1785356095_2.jpg|/uploads/suppliers/אופוריה_-_לירון_ומוש_-_מרגישים_מוסיקה__1785356097_3.jpg,0508090174,http://www.oforia.co.il,,,4,635,"אריה שנקר 4, הרצליה, ישראל","אנחנו לירון ומוש - או בשם אחד: ""אופוריה"". 
2 תקליטנים. מעל 4000 חתונות וארועים יחד.. (שזה אומר 4000 פעם להתרגש ולשמח ולהנות מחדש).
להיות מדויקים מוסיקלית, לתת לחברים ולמשפחה תחושה שאין מצב, פשוט אין מצב שהם הולכים הביתה! :)
לנגן מוסיקה בטעם ובכיוון שלכם. זה המוטו שלנו. 20 שנה זה עובד.. בואו נפגש.",https://www.instagram.com/oforia.co.il/,https://www.facebook.com/oforia.dj/?fref=ts,/uploads/suppliers/אופוריה_-_לירון_ומוש_-_מרגישים_מוסיקה__1785356093_1.jpg|/uploads/suppliers/אופוריה_-_לירון_ומוש_-_מרגישים_מוסיקה__1785356095_2.jpg|/uploads/suppliers/אופוריה_-_לירון_ומוש_-_מרגישים_מוסיקה__1785356097_3.jpg,/uploads/suppliers/אופוריה_-_לירון_ומוש_-_מרגישים_מוסיקה__1785356093_1.jpg
שגיב סול שי | DJ Sagiv S,,dj,https://www.mit4mit.co.il/biz/100857,/uploads/suppliers/שגיב_סול_שי___DJ_Sagiv_S_1785356108_1.jpg,/uploads/suppliers/שגיב_סול_שי___DJ_Sagiv_S_1785356108_1.jpg,0508090013,https://djsagivs.com/,,,5,238,"שילה 73, ראש העין, ישראל","הדיג׳י חתונות הכי שמח בארץ 😁
מעל 20 שנה של מוזיקה ויותר מ-800 חתונות שמחות 🤓
רוצים חתונה שמחה? 
דברו איתי :)",https://www.instagram.com/djsagivs/?utm_source=ig_embed&utm_campaign=invalid&ig_rid=dfd07072-93e0-49fd-b484-e37cfbb9962f,https://www.facebook.com/DJSagiv,/uploads/suppliers/שגיב_סול_שי___DJ_Sagiv_S_1785356108_1.jpg,/uploads/suppliers/שגיב_סול_שי___DJ_Sagiv_S_1785356108_1.jpg
ליאב מיכאלי - ראקון מוזיקה,,dj,https://www.mit4mit.co.il/biz/102231,/uploads/suppliers/ליאב_מיכאלי_-_ראקון_מוזיקה_1785356121_1.jpg,/uploads/suppliers/ליאב_מיכאלי_-_ראקון_מוזיקה_1785356121_1.jpg,0526535506,,,,5,70,"הרצליה, ישראל","ליאב מיכאלי , ""הראקון"" דיג'יי כבר מעל עשור , ויוצר מוזיקה כבר מ-2010 .
ליאב הוא דיג'יי טכני מאוד עם חשיבה מחוץ לקופסה , שמביא לכל רחבה אנרגיות ברמות הכי גבוהות שיש .",https://www.instagram.com/its.liavmichaeli/,https://www.facebook.com/LiavMichaeliOfficial/,/uploads/suppliers/ליאב_מיכאלי_-_ראקון_מוזיקה_1785356121_1.jpg,/uploads/suppliers/ליאב_מיכאלי_-_ראקון_מוזיקה_1785356121_1.jpg
דינו - מוזיקה לאירועים,,dj,https://www.mit4mit.co.il/biz/96664,/uploads/suppliers/דינו_-_מוזיקה_לאירועים_1785356143_1.jpg,/uploads/suppliers/דינו_-_מוזיקה_לאירועים_1785356143_1.jpg,0524258998,,,,5,174,"נשר, ישראל","חפשו djdino_dinelimelech באינסטגרם !
15 שנים של מוזיקה , ריקודים , קהלים , ואירועים מתרכזים לאירוע אחד מושלם... שלכם !
בין אם החתונה שלכם גדולה או קטנה ובין אם הקהל צעיר או מבוגר , עם הידע והנסיון של דינו הערב שלכם יהפוך למסיבה מטורפת עם מגוון סגנונות ואנרגיות סוחפות עד השעות הקטנות.

דינו נחשף לעולם הדיג’יי בגיל 13 דרך אביו, שהיה תקליטן מצליח בשנות ה90‘ וישר התאהב בתחום.
הוא ידע למקסס שירים לפני שידע לדבר אנגלית ובגיל 15 כבר ניגן במועדונים הכי גדולים באזור הצפון, לרחבות של מעל 1000 איש (חורבה , סיטי הול , אולטראסאונד ,ורטיגו, טרמינל ,לונה ועוד …).
משם כבר הוזמן לאירועים פרטיים.
כיום, דינו מנצח על אירועים גדולים בתחום החתונות!",https://www.instagram.com/djdino_dinelimelech/,https://www.facebook.com/djdinopage/,/uploads/suppliers/דינו_-_מוזיקה_לאירועים_1785356143_1.jpg,/uploads/suppliers/דינו_-_מוזיקה_לאירועים_1785356143_1.jpg
מעיין ברגמן,,dj,https://www.mit4mit.co.il/biz/17041,/uploads/suppliers/מעיין_ברגמן_1785356159_1.jpg,/uploads/suppliers/מעיין_ברגמן_1785356159_1.jpg,0525206169,http://www.maayanbergman.com/,,,4,786,"השוק 47, תל אביב יפו, ישראל","דור שני לדיג׳ייז כחול לבן , אבא של מעין ברגמן היה החלוץ הראשון לדיג׳ייז בישראל אי שם בשנות ה70 ובעל חנות תקליטים ותיקה , מעין נולד בחנות ונולד להיות דיג׳יי , מאמין בפריסטייל ואקלקטיות ובאמונה שכל חתונה אפשר לעשות מגניבה ובועטת עם חיוך ענק ובגובה העיניים",https://www.instagram.com/dj.maayanbergman,https://www.facebook.com/pages/%D7%93%D7%99%D7%92%D7%99%D7%99-%D7%9E%D7%A2%D7%99%D7%99%D7%9F-%D7%91%D7%A8%D7%92%D7%9E%D7%9F-%D7%9E%D7%AA%D7%97%D7%AA%D7%A0%D7%99%D7%9D-dj-maayan-bergman/153500598024245?ref=br_tf,/uploads/suppliers/מעיין_ברגמן_1785356159_1.jpg,/uploads/suppliers/מעיין_ברגמן_1785356159_1.jpg
פיני דקל,,dj,https://www.mit4mit.co.il/biz/855,/uploads/suppliers/פיני_דקל_1785356173_1.jpg,/uploads/suppliers/פיני_דקל_1785356173_1.jpg,0505213550,http://www.pinidekel.co.il/,,,4,570,סביון 1 א נס ציונה,"תכנסו לקצב: פיני דקל
מזל טוב! אם הגעתם לכאן, יש אירוע שמח על הפרק. שמי פיני דקל ואני DJ. זה המקצוע שלי. הדבר החשוב ביותר עבורי בתור די ג'יי, לצד השירות שאתן לכם הוא המקצועיות. אני מתעדכן בכל תקליט וסינגל שרואה אור בארץ על ידי קשר ישיר מול חברות התקליטים, ובנוסף אני עוקב אחר המצעדים המובילים בעולם במטרה לתפוס להיטים חדשים אפילו לפני שמצאו את דרכם ארצה. חשוב לי שהמסיבה שלכם תהיה בדיוק איך שדמיינתם. שיר שדרשתם שלא יושמע מכל סיבה שהיא לא ינוגן באירוע, גם אם הבוס המעיק שלכם מהעבודה יציק לי כל הערב...
מניסיוני הרב למדתי כי חשוב לדעת לקרוא את הקהל ולהפעיל אותו נכון במהלך האירוע, וכאן חשוב לי לציין שהתחלתי את דרכי כדי ג'יי באירועים ולא במועדונים. אם אתם תוהים למה זה אמור לעניין אתכם, דעו שההבדל גדול. אדם מגיע למועדון במטרה לרקוד וליהנות, ואילו בחתונות ובאירועים רוב האורחים מגיעים במטרה לשמוח בשמחתכם, ו...לאכול. הריקודים נמצאים בליבם של מיעוט קטן של האורחים והתפקיד שלי כדי ג'יי היא להעביר אותם מהשולחנות לרחבה, בעזרת המוסיקה הנכונה (ובלי אף מילה במיקרופון).",,https://www.facebook.com/djpinidekel/,/uploads/suppliers/פיני_דקל_1785356173_1.jpg,/uploads/suppliers/פיני_דקל_1785356173_1.jpg
אריה ליפשיץ,,dj,https://www.mit4mit.co.il/biz/102037,/uploads/suppliers/אריה_ליפשיץ_1785356186_1.jpg,/uploads/suppliers/אריה_ליפשיץ_1785356186_1.jpg,033819307,,,,5,111,"ירושלים, ישראל","אריה ליפשיץ המכונה aryekes, הוא די ג'יי עם ניסיון רב בתחום החתונות. 
עולם המוסיקה היה חלק מחייו של אריה מאז ומתמיד ואריה אף יוצר מוסיקה מקורית ועוסק בסאונד באולפן ובהופעות.

אריה מתקלט כבר מעל 12 שנה בחתונות ומתמחה בחתונות מורכבות ולא סטנדרטיות.
המוטו שלו הוא תמיד לספר את הסיפור של הזוג דרך השירים ולא להיות חלק מאותו שטנץ קבוע של מוסיקה בעולם החתונות.  
לכן תמיד משקיע הרבה בהכנה מוקדמת של כל חתונה והתוצאה בהתאם. 
הפלואו של האירוע והמעברים החלקים בין השירים זה אלמנט שאריה שם לנגד עיניו תמיד מתוך אמונה שכך הקהל הכי נהנה ולא מאותגר קצבית.
חתונות שיש בהם דרישה לסבב ריקודים דתי (דתי לאומי, חרדי או כל תת ז'אנר אחר )  הם דבר שאריה מומחה  בהם ועושה על בסיס שבועי.

כמו כן אריה גם מחזיק במערכת הגברה מדוייקת שבנויה במיוחד למסיבות, כך שאם אתם צריכים הגברה לאירוע שלכם אפשר לעשות עסקת חבילה מתאימה.",https://instagram.com/dj_aryekes?igshid=MzNlNGNkZWQ4Mg==,,/uploads/suppliers/אריה_ליפשיץ_1785356186_1.jpg,/uploads/suppliers/אריה_ליפשיץ_1785356186_1.jpg
קבוצת מושיקו שטרן - ZE DJ!,,dj,https://www.mit4mit.co.il/biz/12500,/uploads/suppliers/קבוצת_מושיקו_שטרן_-_ZE_DJ__1785356200_1.jpg,/uploads/suppliers/קבוצת_מושיקו_שטרן_-_ZE_DJ__1785356200_1.jpg|/uploads/suppliers/קבוצת_מושיקו_שטרן_-_ZE_DJ__1785356202_2.jpg,0543102102,http://www.moshiko.tv,,,5,672,"יבנה 15, תל אביב יפו","הזוגות שלנו מגיעים מישראל ועד הקהילות היהודיות ברחבי העולם בניהם לא מעט מכוכבי המוסיקה והבידור שבחרו בנו להוביל את הרגע המשמעותי בחייהם.  עכשיו תורכם. מושיקו שטרן בחתונה שלכם. אל תתפשרו. 

קראו את חוות הדעת המתעדכנות עלינו, צרו קשר ונפתח יומן לקביעת התאריך שלכם.
מחכים לכם.",https://www.instagram.com/moshiko.tv,https://www.facebook.com/dj.moshiko.stern,/uploads/suppliers/קבוצת_מושיקו_שטרן_-_ZE_DJ__1785356200_1.jpg|/uploads/suppliers/קבוצת_מושיקו_שטרן_-_ZE_DJ__1785356202_2.jpg,/uploads/suppliers/קבוצת_מושיקו_שטרן_-_ZE_DJ__1785356200_1.jpg
די ג׳יי פלורה,,dj,https://www.mit4mit.co.il/biz/103347,/uploads/suppliers/די_ג_יי_פלורה_1785356215_1.jpg,/uploads/suppliers/די_ג_יי_פלורה_1785356215_1.jpg,['0528853782'],http://djflora.com,,,5,39,"ירושלים, ישראל","אני שירה, DJ Flora, ואני מכורה כבר מעל ל-7 שנים לכוח של מוזיקה להשפיע על התחושה של אנשים - על הגוף, על הראש ועל הלב. אני מנגנת באירועים פרטיים, חתונות, שמחות ואירועי חברה, ובמקביל בפסטיבלים, קלאבים, מסיבות והפקות שונות. אני אוהבת מאד את כל הספקטרום הזה ולא הייתי מוותרת על אף חלק בו.

בחתונות אני שמה דגש על לאפיין כל פרק מוזיקלי (קבלת פנים, טקס, ארוחה ומסיבה) בפני עצמו, ולהצליח להרכיב לאירוע את הפלואו הכולל. בתוך כל זה חשוב לי לאזן ברגישות בין הבחירות האהובות עליכם שפיצחנו וגיבשנו ביחד, לבין הוייב שמביאים האורחים והאורחות שלכם, וכמובן המשפחות היקרות. 

חשוב לי שהחתונה שלכם תישמע כמו החתונה שלכם, ולא כמו חתונות אחרות. אנחנו לגמרי משקיעים בזה ביחד, בפיצוח, בהאזנה משותפת למוזיקה ובדיוק של כל החלקים. תכל׳ס, פגישה מוזיקה היא באמת החלק הכי כייפי בהכנות לחתונה, ואני דואגת שזה יהיה ככה גם במקרה שלכם.",https://instagram.com/djflora_?utm_medium=copy_link,https://www.facebook.com/djflorashiraherdan,/uploads/suppliers/די_ג_יי_פלורה_1785356215_1.jpg,/uploads/suppliers/די_ג_יי_פלורה_1785356215_1.jpg
טוקסיק | TOX1C,,dj,https://www.mit4mit.co.il/biz/103387,/uploads/suppliers/טוקסיק___TOX1C_1785356229_1.jpg,/uploads/suppliers/טוקסיק___TOX1C_1785356229_1.jpg,0508090012,https://tox1c-landing-page-production.up.railway.app/,,,5,81,"לילינבלום 11, קרית אתא, ישראל","אנחנו TOX1C Weddings
 הרכב מוזיקלי לחתונות בהובלת מאור סוסנה ואופק פילו. 
עם ניסיון מבמות, פסטיבלים, מועדונים וחיי הלילה בארץ ובעולם, אנחנו מציעים חוויה מוזיקלית מלאה שעטופה מההתחלה ועד הסוף.
 קבלת פנים בלייב עם רגע מוזיקלי שהאורחים לא שוכחים, טקס מדויק ומסיבה שמנוהלת מהשיר הראשון ועד האחרון (כן, כולל האפטר אם הייתם במסיבה שלנו, אתם יודעים) הכל נעשה בהרכב אחד, מקצועי וממוקד, עם שליטה מלאה באנרגיה, קריאת קהל חדה לכל הגילאים וליווי צמוד עד יום האירוע. 
הבחירה לזוגות שמבינים שמוזיקה היא הלב של החתונה.",https://www.instagram.com/maor_tox1c?igsh=YnZrNjQwb2tsOHE1&utm_source=qr,https://bit.ly/TOX1C_facebook,/uploads/suppliers/טוקסיק___TOX1C_1785356229_1.jpg,/uploads/suppliers/טוקסיק___TOX1C_1785356229_1.jpg
