Supplier Name,Phone Number,Category,URL,Main Image,Gallery,Real Phone,Website,Google Reviews Link,Google Image,Google Rating,Reviews Count,Address
גל אברהם | צילום אירועים,052-8302190,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\גל_אברהם___צילום_אירועים_1785346396_1.jpg,,052-8302190,https://www.facebook.com/Gal-Avraham-Photographer-104250734324983/,,,5,44,"כפר יונה, ישראל"
אביב שויקה |  צילום אירועים,054-6213303,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\אביב_שויקה____צילום_אירועים_1785346406_1.jpg,,054-6213303,http://www.avivshveka.com,,,5,105,"תל אביב, ישראל"
שחר זיסו,050-3423672,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\שחר_זיסו_1785346416_1.jpg,,050-3423672,https://www.instagram.com/shahar_ziso/,,,5,136,"בת חפר, ישראל"
נדב הולצמן,054-2287155,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\נדב_הולצמן_1785346425_1.jpg,,054-2287155,,,,5,110,"כפר סבא, ישראל"
Avi Ginat Films,054-7686360,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\Avi_Ginat_Films_1785346435_1.jpg,,054-7686360,https://i-tap.biz/Avi-ginat/,,,5,131,"הגר""א 6, נתניה, ישראל"
נוי בלולו סושיאל,050-9809544,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\נוי_בלולו_סושיאל_1785346444_1.jpg,,050-9809544,https://www.instagram.com/noy_balulu12?igsh=cjNzb2F6ODVxcjM5&utm_source=qr,,,5,14,"חדרה, ישראל"
לירן לוינוביץ צילום,054-3267563,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\לירן_לוינוביץ_צילום_1785346456_1.jpg,,054-3267563,http://Liranlevinovitz@gmail.com,,,5,84,"ארלוזורוב, תל אביב-יפו, ישראל"
מעיין חלף,052-8132893,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\מעיין_חלף_1785346465_1.jpg,,052-8132893,https://www.maayan-halaf.com/,,,5,17,"גבע כרמל, ישראל"
יריב ברוך - צלם,050-8193737,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\יריב_ברוך_-_צלם_1785346475_1.jpg,,050-8193737,https://www.instagram.com/yariv_baruch/,,,5,71,"אשדוד, ישראל"
עומר שפירא - צלם,052-4746772,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\עומר_שפירא_-_צלם_1785346486_1.jpg,,052-4746772,http://www.omers-hapira.com,,,5,103,"גונן 11, פתח תקווה, ישראל"
flea studio,054-9431017,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\flea_studio_1785346498_1.jpg,,054-9431017,http://www.fleastudio.co.il,,,5.0,121,"השריג 2, בנימינה גבעת עדה, ישראל"
פרובנט- צילום אירועים,051-2121493,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\פרובנט-_צילום_אירועים_1785346507_1.jpg,,051-2121493,https://provent.co.il/%d7%a6%d7%99%d7%9c%d7%95%d7%9d-%d7%97%d7%aa%d7%95%d7%a0%d7%94/,,,5,69,"דוד סחרוב 5, ראשון לציון, ישראל"
דורון רפאל,050-4442821,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\דורון_רפאל_1785346516_1.jpg,,050-4442821,http://doron-refael.com,,,5,24,"מושב באר טוביה, ישראל"
פאשן צילום,052-2609527,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\פאשן_צילום_1785346526_1.jpg,,052-2609527,https://www.passion-photographers.co.il/,,,5,16,"חריש, ישראל"
תמיר אסרף - וידאו וסטילס,054-3315488,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\תמיר_אסרף_-_וידאו_וסטילס_1785346535_1.jpg,,054-3315488,https://www.youtube.com/watch?v=alIydTyVeUo&list=PL0eD5DNX-mBE1oE8OhhiMust8Ilrj8g_C,,,5,8,"עכו, ישראל"
ניתאי אבן ארי -צלם חתונות,052-6206980,צילום,https://engaged.co.il/המלצות/ניתאי-אבן-ארי.html,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\ניתאי_אבן_ארי_-צלם_חתונות_1785346549_1.jpg,,052-6206980,https://nitayphotography.mypixieset.com/,,,5,19,"חדרה, ישראל"
גלית סבג,052-8252517,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\גלית_סבג_1785346559_1.jpg,,052-8252517,https://galitsabag.co.il/,,,5,52,"שדרות ירושלים, רמת גן, ישראל"
תומר אלמקייס,054-5986001,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\תומר_אלמקייס_1785346568_1.jpg,,054-5986001,http://www.tomwed.co.il,,,5,78,"פרדס חנה כרכור, ישראל"
לירון אטדגי צלמים,052-6740004,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\לירון_אטדגי_צלמים_1785346578_1.jpg,,052-6740004,https://instagram.com/lironettedgi?utm_medium=copy_link,,,5,77,"כינור, אשדוד, ישראל"
רוני הרמן,054-4870911,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\רוני_הרמן_1785346587_1.jpg,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\רוני_הרמן_1785346591_2.jpg,054-4870911,http://roni-herman.com,,,4,190,"בן אב""י, תל אביב יפו, ישראל"
בעז פרדקין - צלם | Boaz Fradkin,050-9027214,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\בעז_פרדקין_-_צלם___Boaz_Fradkin_1785346599_1.jpg,,050-9027214,http://www.boazfradkin.com/weddings,,,5,113,"פלורנטין, תל אביב יפו, ישראל"
פוטו נוריאל ניסני Photography צלמים,052-9922849,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\פוטו_נוריאל_ניסני_Photography_צלמים_1785346608_1.jpg,,052-9922849,https://photonourielnissani.ingt-web.com/,,,5,36,"גיתית, תל אביב-יפו, ישראל"
חנן גלסולקר,054-9222897,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\חנן_גלסולקר_1785346618_1.jpg,,054-9222897,https://instagram.com/moments__photographers?utm_medium=copy_link,,,5,23,"מודיעין מכבים רעות, ישראל"
סמייל סטודיו,054-7744344,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\סמייל_סטודיו_1785346626_1.jpg,,054-7744344,"http://www,smilestudio.co.il",,,5,55,"הכרמל 6, בית דגן, ישראל"
וויו צלמים (view צלמים),052-8133330,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\וויו_צלמים__view_צלמים__1785346635_1.jpg,,052-8133330,http://www.view-zalamim.co.il,,,5,217,"חרושת 2, קריית ביאליק, ישראל"
יוסי עוז - צילום אירועים · סטילס · וידאו,052-2507651,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\יוסי_עוז_-_צילום_אירועים___סטילס___וידאו_1785346644_1.jpg,,052-2507651,http://yossioz.co.il/,,,4,179,"מבצע הראל, ראשון לציון, ישראל"
אסף שושן צלם,052-5285603,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\אסף_שושן_צלם_1785346653_1.jpg,,052-5285603,http://www.instagram.com/asaf.shushan/,,,5,34,"חדרה, ישראל"
לב סלוצקי,050-8090781,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\לב_סלוצקי_1785346662_1.jpg,,050-8090781,http://www.levslutsky.com,,,5,123,"העצמאות 85, אשדוד, ישראל"
Edshot photography,052-3833233,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\Edshot_photography_1785346671_1.jpg,,052-3833233,https://www.instagram.com/edshot___?igsh=MTYxYjFuYjlsZXJ3dw%3D%3D&utm_source=qr,,,5,39,"ירושלים, ישראל"
יוני משיח | צלם,050-3550456,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\יוני_משיח___צלם_1785346686_1.jpg,,050-3550456,https://mediajet.co.il/yoni-mashiah,,,5,49,"אלחריזי 4, ראשון לציון, ישראל"
אילן מגן | Ilan magen photography,058-6211141,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\אילן_מגן___Ilan_magen_photography_1785346696_1.jpg,,058-6211141,https://ilanmagen.pixieset.com/weddingsportfolio/?fbclid=PAb21jcANthCBleHRuA2FlbQIxMQABp35kTe8qxvxYlHymUgaMYHRchvMm92NsyLFoVJLmaHPq3kdkR3ejtal8uoX2_aem_7Lz66HM0m4j6rNCMkDHtXA,,,5,6,שערי תקווה
PACANA,054-5923583,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\PACANA_1785346704_1.jpg,,054-5923583,http://www.pacanawedd.com,,,5,151,"דרך נמיר, תל אביב-יפו, ישראל"
אייל מס צלם | Eyal Mass Photographer,054-5460123,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\אייל_מס_צלם___Eyal_Mass_Photographer_1785346713_1.jpg,,054-5460123,https://www.instagram.com/eyalmass,,,5,32,"תל אביב, ישראל"
נופר כהן סושיאל,050-4769988,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\נופר_כהן_סושיאל_1785346725_1.jpg,,050-4769988,https://www.instagram.com/nofarcohen_social?igsh=MWx0NXJlb2FnZmd4aQ%3D%3D&utm_source=qr,,,5,11,"ראשון לציון, ישראל"
ק.א צילום אירועים,050-3338219,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\ק_א_צילום_אירועים_1785346733_1.jpg,,050-3338219,https://www.instagram.com/k.a_pro/,,,5.0,89,"חולון, ישראל"
DREAM - צילום חתונות,000-0000000,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\DREAM_-_צילום_חתונות_1785346741_1.jpg,,000-0000000,,,,5,7,ישראל
תומר לשר,052-5918281,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\תומר_לשר_1785346750_1.jpg,,052-5918281,http://www.tomerlesher.com,,,5.0,74,"רמת גן, ישראל"
תמיר נוי - צלם,052-2788355,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\תמיר_נוי_-_צלם_1785346758_1.jpg,,052-2788355,http://tamirnoy.mitchatnim.co.il/,,,5,153,"שלמה המלך 8, תל אביב יפו, ישראל"
PicMoments | צילום חתונות,054-7495128,צילום,https://engaged.co.il/המלצות/פיק-מומנטס.html,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\PicMoments___צילום_חתונות_1785346765_1.jpg,,054-7495128,https://picmoments.myportfolio.com/?fbclid=PAAabb6KUZVApELkzL4EqsCxvGSXABdmiJdhVAuhgTi68FYz-AtxrNcLb2K-c_aem_th_AY1PfuWf2gJQuaigBAl8DeYWjchd60G3B6hDgcCnWkL1ghk4nR-6AEbfD9RpoEvol0o,,,5,27,"כפר סבא, ישראל"
שניר כהן,050-8558092,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\שניר_כהן_1785346774_1.jpg,,050-8558092,https://www.instagram.com/snir_cohen_?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,,,5,82,"משעול הל""ה, שדרות, ישראל"
MIVIDEO,054-6223349,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\MIVIDEO_1785346783_1.jpg,,054-6223349,http://www.mivideoo.com,,,5,34,"ראש העין, ישראל"
ארן חן,050-5996163,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\ארן_חן_1785346791_1.jpg,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\ארן_חן_1785346792_2.jpg|C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\ארן_חן_1785346794_3.jpg|C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\ארן_חן_1785346795_4.jpg|C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\ארן_חן_1785346796_5.jpg,050-5996163,http://www.eranchen.net,,,3,369,"דב הוז 42, כפר סבא, ישראל"
"בס""ד אירועים",054-7377881,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\בס_ד_אירועים_1785346800_1.jpg,,054-7377881,https://bsdevents.co.il/,,,5,3,"חנה סנש, קרית מוצקין, ישראל"
השחרור שבצילום | ליאורה איילן,054-8104318,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\השחרור_שבצילום___ליאורה_איילן_1785346809_1.jpg,,054-8104318,https://www.instagram.com/liora_ca111?igsh=MXZ2OHczdTV0bXNhNA==,,,5,15,"זכרון יעקב, ישראל"
אלון שטרן צלמים,052-3677646,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\אלון_שטרן_צלמים_1785346818_1.jpg,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\אלון_שטרן_צלמים_1785346819_2.jpg|C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\אלון_שטרן_צלמים_1785346821_3.jpg|C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\אלון_שטרן_צלמים_1785346822_4.jpg|C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\אלון_שטרן_צלמים_1785346823_5.jpg,052-3677646,http://www.alonstern.co.il,,,4,127,"אלונים 14, נתניה, ישראל"
וודיגנז - צילום חתונות,050-4209066,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\וודיגנז_-_צילום_חתונות_1785346827_1.jpg,,050-4209066,https://www.weddingsbyamit.com/,,,5,26,"רינתיה, ישראל"
רון תורגמן צילום חתונות,052-3970955,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\רון_תורגמן_צילום_חתונות_1785346836_1.jpg,,052-3970955,http://www.TgmART.co.il,,,5,121,"סמטת ברקן, פרדס חנה כרכור, ישראל"
טל אקוקה - צילום אירועים,052-3477529,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\טל_אקוקה_-_צילום_אירועים_1785346845_1.jpg,,052-3477529,https://www.instagram.com/acocaphotography/,,,5,73,"שבט לוי, אשדוד, ישראל"
ניב בריג | Niv Brig photography,058-6933333,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\ניב_בריג___Niv_Brig_photography_1785346855_1.jpg,,058-6933333,https://www.instagram.com/niv_brig_photography/,,,5,58,"גדרה, ישראל"
אלעד סאסי,050-5605908,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\אלעד_סאסי_1785346866_1.jpg,,050-5605908,http://www.eladsasi.com,,,5,69,"תל אביב יפו, ישראל"
אלון אלוש,050-8577099,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\אלון_אלוש_1785346877_1.jpg,,050-8577099,http://www.alonalushphotography.com,,,5,13,"אבן יהודה, ישראל"
גלעד הפקות - צילום אירועים,052-8888075,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\גלעד_הפקות_-_צילום_אירועים_1785346887_1.jpg,,052-8888075,http://www.giladpro.com/,,,5,186,"אזור, ישראל"
לופו צלמים,054-2252665,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\לופו_צלמים_1785346899_1.jpg,,054-2252665,http://lupophotographers.co.il/,,,5,6,"קריית גת, ישראל"
ADEL |  Wedding & Love,052-9459011,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\ADEL____Wedding___Love_1785346909_1.jpg,,052-9459011,http://www.AdelWed.com,,,5,31,"נחל שורק 2, חדרה, ישראל"
אסף בריגה,054-4620101,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\אסף_בריגה_1785346919_1.jpg,,054-4620101,,,,5,13,"האחים בן עזר 15, פתח תקווה, ישראל"
VOTE צלמים,050-3002662,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\VOTE_צלמים_1785346927_1.jpg,,050-3002662,https://www.instagram.com/vote_zalamim/,,,5,43,ישראל
רובי אהרון צילום,054-2599797,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\רובי_אהרון_צילום_1785346935_1.jpg,,054-2599797,http://www.rubiaharon.com,,,5,75,"ראשון לציון, ישראל"
גיא יצחק | צלם,052-6241441,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\גיא_יצחק___צלם_1785346943_1.jpg,,052-6241441,https://instagram.com/guyco_photography?utm_medium=copy_link,,,5,49,"בת ים, ישראל"
סוף כהן,050-4555795,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\סוף_כהן_1785346954_1.jpg,,050-4555795,http://www.sufwed.com,,,5,101,"הרצליה, ישראל"
ליצ'י,055-5005476,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\ליצ_י_1785346965_1.jpg,,055-5005476,http://www.lycvi.com/,,,5.0,42,"באר שבע, ישראל"
ג׳סושיאל,054-7758400,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\ג_סושיאל_1785346976_1.jpg,,054-7758400,https://www.instagram.com/jesociall?igsh=MXh1NDg5c3VrdHd2Nw%3D%3D&utm_source=qr,,,5,6,"תל אביב, ישראל"
אלכס ודוד - Alex & David Weddings,052-6354400,צילום,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\אלכס_ודוד_-_Alex___David_Weddings_1785346989_1.jpg,,052-6354400,http://alexanddavid40.wixsite.com/alexanddavidweddings,,,5,100,"נתניה, ישראל"
